Transcript stable ID	RefSeq mRNA ID
ENSCAFT00000047790	
ENSCAFT00000077541	
ENSCAFT00000036669	
ENSCAFT00000084761	
ENSCAFT00000060183	
ENSCAFT00000089959	
ENSCAFT00000014864	
ENSCAFT00000075928	
ENSCAFT00000022836	
ENSCAFT00000064950	
ENSCAFT00000066445	
ENSCAFT00000009611	NM_001276488
ENSCAFT00000072517	
ENSCAFT00000079933	
ENSCAFT00000045501	
ENSCAFT00000060245	
ENSCAFT00000073984	
ENSCAFT00000051547	
ENSCAFT00000044576	
ENSCAFT00000044060	
ENSCAFT00000077448	
ENSCAFT00000072498	
ENSCAFT00000060561	
ENSCAFT00000061102	
ENSCAFT00000009813	
ENSCAFT00000047480	
ENSCAFT00000047197	
ENSCAFT00000048557	
ENSCAFT00000072234	
ENSCAFT00000071620	
ENSCAFT00000020657	
ENSCAFT00000069892	
ENSCAFT00000012298	
ENSCAFT00000009616	
ENSCAFT00000010104	
ENSCAFT00000066189	
ENSCAFT00000073816	
ENSCAFT00000048392	
ENSCAFT00000069899	
ENSCAFT00000086173	
ENSCAFT00000073138	
ENSCAFT00000087388	
ENSCAFT00000092973	
ENSCAFT00000088677	
ENSCAFT00000068392	
ENSCAFT00000042893	
ENSCAFT00000015929	
ENSCAFT00000086129	
ENSCAFT00000065896	
ENSCAFT00000062747	
ENSCAFT00000081880	
ENSCAFT00000073498	
ENSCAFT00000092936	
ENSCAFT00000007092	
ENSCAFT00000061023	
ENSCAFT00000012829	
ENSCAFT00000089257	
ENSCAFT00000064424	
ENSCAFT00000074338	
ENSCAFT00000092699	
ENSCAFT00000009620	
ENSCAFT00000005287	
ENSCAFT00000079003	
ENSCAFT00000021398	
ENSCAFT00000010495	
ENSCAFT00000092963	
ENSCAFT00000067403	
ENSCAFT00000068361	
ENSCAFT00000054879	
ENSCAFT00000088116	
ENSCAFT00000093291	
ENSCAFT00000049806	
ENSCAFT00000079108	
ENSCAFT00000034702	
ENSCAFT00000032668	
ENSCAFT00000080616	
ENSCAFT00000067662	
ENSCAFT00000078016	
ENSCAFT00000040105	
ENSCAFT00000054233	
ENSCAFT00000072805	
ENSCAFT00000045672	
ENSCAFT00000016202	
ENSCAFT00000075726	
ENSCAFT00000093456	
ENSCAFT00000044860	
ENSCAFT00000040483	
ENSCAFT00000062197	
ENSCAFT00000043505	
ENSCAFT00000018253	NM_001002976
ENSCAFT00000086281	
ENSCAFT00000084770	
ENSCAFT00000075854	
ENSCAFT00000062083	
ENSCAFT00000007392	
ENSCAFT00000005288	
ENSCAFT00000063629	
ENSCAFT00000013192	
ENSCAFT00000074007	
ENSCAFT00000086060	
ENSCAFT00000066622	
ENSCAFT00000085788	
ENSCAFT00000081227	
ENSCAFT00000034009	
ENSCAFT00000056424	
ENSCAFT00000089119	
ENSCAFT00000067499	
ENSCAFT00000072991	
ENSCAFT00000052151	
ENSCAFT00000043915	
ENSCAFT00000015230	
ENSCAFT00000079324	
ENSCAFT00000071908	
ENSCAFT00000081574	
ENSCAFT00000074280	
ENSCAFT00000092894	
ENSCAFT00000057755	
ENSCAFT00000049861	NM_001003029
ENSCAFT00000013168	
ENSCAFT00000014867	
ENSCAFT00000078319	
ENSCAFT00000092621	
ENSCAFT00000084176	
ENSCAFT00000063975	
ENSCAFT00000033087	
ENSCAFT00000042081	
ENSCAFT00000032716	
ENSCAFT00000034743	
ENSCAFT00000092909	
ENSCAFT00000067506	
ENSCAFT00000034591	
ENSCAFT00000032942	
ENSCAFT00000017822	
ENSCAFT00000076246	
ENSCAFT00000090195	
ENSCAFT00000005788	
ENSCAFT00000010504	
ENSCAFT00000012854	
ENSCAFT00000025126	
ENSCAFT00000041359	
ENSCAFT00000011186	
ENSCAFT00000091290	
ENSCAFT00000077434	
ENSCAFT00000010103	NM_001205191
ENSCAFT00000048647	
ENSCAFT00000086419	
ENSCAFT00000015657	
ENSCAFT00000062909	
ENSCAFT00000046909	
ENSCAFT00000069151	
ENSCAFT00000012389	
ENSCAFT00000088755	
ENSCAFT00000010112	
ENSCAFT00000083716	
ENSCAFT00000048505	
ENSCAFT00000048003	
ENSCAFT00000061613	
ENSCAFT00000045768	
ENSCAFT00000009873	
ENSCAFT00000068405	
ENSCAFT00000084538	
ENSCAFT00000036059	
ENSCAFT00000060675	
ENSCAFT00000081287	
ENSCAFT00000067300	
ENSCAFT00000062158	
ENSCAFT00000009326	
ENSCAFT00000006335	
ENSCAFT00000005371	
ENSCAFT00000043906	
ENSCAFT00000046691	
ENSCAFT00000039753	
ENSCAFT00000091807	
ENSCAFT00000012436	
ENSCAFT00000007103	
ENSCAFT00000091638	
ENSCAFT00000025406	
ENSCAFT00000092978	
ENSCAFT00000007359	
ENSCAFT00000074194	
ENSCAFT00000044548	
ENSCAFT00000054554	
ENSCAFT00000051413	
ENSCAFT00000086535	
ENSCAFT00000041605	
ENSCAFT00000093346	
ENSCAFT00000068366	
ENSCAFT00000088969	
ENSCAFT00000053578	
ENSCAFT00000069317	
ENSCAFT00000088888	
ENSCAFT00000019249	
ENSCAFT00000086917	
ENSCAFT00000070909	
ENSCAFT00000063327	
ENSCAFT00000081750	
ENSCAFT00000078575	
ENSCAFT00000034431	
ENSCAFT00000079410	
ENSCAFT00000005812	
ENSCAFT00000023019	
ENSCAFT00000092206	
ENSCAFT00000019230	
ENSCAFT00000076782	
ENSCAFT00000085838	
ENSCAFT00000061519	
ENSCAFT00000092122	
ENSCAFT00000093601	
ENSCAFT00000063893	
ENSCAFT00000015648	
ENSCAFT00000010516	
ENSCAFT00000071089	
ENSCAFT00000015890	
ENSCAFT00000072888	
ENSCAFT00000007505	
ENSCAFT00000013225	
ENSCAFT00000074569	
ENSCAFT00000025522	
ENSCAFT00000077488	
ENSCAFT00000046127	
ENSCAFT00000049062	
ENSCAFT00000076867	
ENSCAFT00000089628	
ENSCAFT00000080383	
ENSCAFT00000088249	
ENSCAFT00000047878	
ENSCAFT00000065877	NM_001284451
ENSCAFT00000077579	
ENSCAFT00000044627	
ENSCAFT00000069228	
ENSCAFT00000019270	
ENSCAFT00000044758	
ENSCAFT00000085938	
ENSCAFT00000078233	
ENSCAFT00000068063	
ENSCAFT00000081927	
ENSCAFT00000009937	
ENSCAFT00000017466	NM_001284487
ENSCAFT00000084801	
ENSCAFT00000037917	
ENSCAFT00000043570	
ENSCAFT00000067127	
ENSCAFT00000068995	
ENSCAFT00000080959	
ENSCAFT00000066546	
ENSCAFT00000069694	
ENSCAFT00000089907	
ENSCAFT00000010123	
ENSCAFT00000066004	
ENSCAFT00000045174	
ENSCAFT00000065706	
ENSCAFT00000084129	
ENSCAFT00000063809	
ENSCAFT00000086507	
ENSCAFT00000071664	
ENSCAFT00000077226	
ENSCAFT00000017946	
ENSCAFT00000075271	
ENSCAFT00000011982	
ENSCAFT00000037742	
ENSCAFT00000042987	
ENSCAFT00000010146	
ENSCAFT00000006433	
ENSCAFT00000019305	
ENSCAFT00000016275	
ENSCAFT00000069217	
ENSCAFT00000070028	
ENSCAFT00000046851	
ENSCAFT00000046061	
ENSCAFT00000012923	
ENSCAFT00000045528	
ENSCAFT00000009808	
ENSCAFT00000045614	
ENSCAFT00000068914	
ENSCAFT00000059223	
ENSCAFT00000083799	
ENSCAFT00000065822	
ENSCAFT00000089072	
ENSCAFT00000074864	
ENSCAFT00000077819	
ENSCAFT00000009663	
ENSCAFT00000079287	
ENSCAFT00000071028	
ENSCAFT00000021418	
ENSCAFT00000037441	
ENSCAFT00000087546	
ENSCAFT00000069613	
ENSCAFT00000064190	
ENSCAFT00000090116	
ENSCAFT00000088937	
ENSCAFT00000084758	
ENSCAFT00000014891	
ENSCAFT00000091031	
ENSCAFT00000074647	
ENSCAFT00000083847	
ENSCAFT00000012909	
ENSCAFT00000013962	NM_001313780
ENSCAFT00000025467	
ENSCAFT00000073689	
ENSCAFT00000085772	
ENSCAFT00000042886	
ENSCAFT00000072199	
ENSCAFT00000072926	
ENSCAFT00000010164	
ENSCAFT00000011190	NM_001284488
ENSCAFT00000043860	
ENSCAFT00000076765	
ENSCAFT00000069442	
ENSCAFT00000010519	
ENSCAFT00000023054	
ENSCAFT00000067971	
ENSCAFT00000088521	
ENSCAFT00000021250	
ENSCAFT00000090390	
ENSCAFT00000014893	
ENSCAFT00000064969	
ENSCAFT00000080771	
ENSCAFT00000007123	
ENSCAFT00000062579	
ENSCAFT00000078352	
ENSCAFT00000039469	
ENSCAFT00000071739	
ENSCAFT00000015398	
ENSCAFT00000060805	
ENSCAFT00000038921	
ENSCAFT00000005411	
ENSCAFT00000038320	
ENSCAFT00000064387	
ENSCAFT00000085473	
ENSCAFT00000018355	
ENSCAFT00000007860	
ENSCAFT00000073638	
ENSCAFT00000092245	
ENSCAFT00000075640	
ENSCAFT00000093695	
ENSCAFT00000035532	NM_001002998
ENSCAFT00000047927	NM_001007123
ENSCAFT00000039464	
ENSCAFT00000037515	
ENSCAFT00000081526	
ENSCAFT00000045422	
ENSCAFT00000074349	
ENSCAFT00000012871	
ENSCAFT00000067708	
ENSCAFT00000091204	
ENSCAFT00000081065	
ENSCAFT00000075775	
ENSCAFT00000075423	
ENSCAFT00000076234	
ENSCAFT00000088239	
ENSCAFT00000060713	
ENSCAFT00000076938	
ENSCAFT00000079526	
ENSCAFT00000012464	
ENSCAFT00000092343	
ENSCAFT00000040938	
ENSCAFT00000040203	
ENSCAFT00000066914	
ENSCAFT00000056461	
ENSCAFT00000064847	
ENSCAFT00000074627	
ENSCAFT00000013004	
ENSCAFT00000025526	
ENSCAFT00000042694	
ENSCAFT00000016092	
ENSCAFT00000093551	
ENSCAFT00000068640	
ENSCAFT00000061484	
ENSCAFT00000064624	
ENSCAFT00000061859	
ENSCAFT00000091824	
ENSCAFT00000045352	NM_001110770
ENSCAFT00000013018	
ENSCAFT00000093953	
ENSCAFT00000093772	
ENSCAFT00000010178	
ENSCAFT00000039336	
ENSCAFT00000009816	
ENSCAFT00000080377	
ENSCAFT00000085801	
ENSCAFT00000011193	NM_001113716
ENSCAFT00000071297	
ENSCAFT00000059688	
ENSCAFT00000069999	
ENSCAFT00000007386	
ENSCAFT00000071231	
ENSCAFT00000018412	
ENSCAFT00000030552	
ENSCAFT00000087848	
ENSCAFT00000022494	
ENSCAFT00000092611	
ENSCAFT00000066336	
ENSCAFT00000010182	NM_001017521
ENSCAFT00000009673	
ENSCAFT00000051262	
ENSCAFT00000071193	
ENSCAFT00000087277	
ENSCAFT00000081877	
ENSCAFT00000067598	
ENSCAFT00000080256	
ENSCAFT00000089764	
ENSCAFT00000079456	
ENSCAFT00000089426	
ENSCAFT00000080454	
ENSCAFT00000078397	
ENSCAFT00000007389	
ENSCAFT00000038503	
ENSCAFT00000081950	
ENSCAFT00000064926	
ENSCAFT00000074889	
ENSCAFT00000041818	
ENSCAFT00000039333	
ENSCAFT00000010185	
ENSCAFT00000045309	
ENSCAFT00000076919	
ENSCAFT00000030551	
ENSCAFT00000065422	
ENSCAFT00000009820	
ENSCAFT00000067102	
ENSCAFT00000087721	
ENSCAFT00000007898	
ENSCAFT00000063884	
ENSCAFT00000069196	
ENSCAFT00000010189	
ENSCAFT00000009957	
ENSCAFT00000081986	
ENSCAFT00000020871	
ENSCAFT00000062387	
ENSCAFT00000072623	
ENSCAFT00000018450	
ENSCAFT00000064077	NM_001287070
ENSCAFT00000074634	
ENSCAFT00000039340	
ENSCAFT00000081140	
ENSCAFT00000020333	NM_001003124
ENSCAFT00000043253	
ENSCAFT00000064516	
ENSCAFT00000078422	
ENSCAFT00000013145	
ENSCAFT00000049496	
ENSCAFT00000072321	
ENSCAFT00000010191	
ENSCAFT00000007117	
ENSCAFT00000046642	
ENSCAFT00000080853	
ENSCAFT00000007394	
ENSCAFT00000074996	
ENSCAFT00000014913	
ENSCAFT00000023078	
ENSCAFT00000060565	
ENSCAFT00000025571	
ENSCAFT00000011191	NM_001284445
ENSCAFT00000010199	
ENSCAFT00000047204	
ENSCAFT00000013136	
ENSCAFT00000009728	
ENSCAFT00000013247	
ENSCAFT00000059697	
ENSCAFT00000082094	
ENSCAFT00000071254	
ENSCAFT00000025500	
ENSCAFT00000077906	
ENSCAFT00000044411	
ENSCAFT00000063192	
ENSCAFT00000083451	
ENSCAFT00000073948	
ENSCAFT00000085907	
ENSCAFT00000076622	
ENSCAFT00000079802	
ENSCAFT00000065776	
ENSCAFT00000006448	
ENSCAFT00000083336	
ENSCAFT00000041221	
ENSCAFT00000082035	
ENSCAFT00000009838	
ENSCAFT00000079667	
ENSCAFT00000007400	
ENSCAFT00000060820	
ENSCAFT00000081453	
ENSCAFT00000048281	NM_001287069
ENSCAFT00000022501	
ENSCAFT00000013256	
ENSCAFT00000030591	
ENSCAFT00000008098	
ENSCAFT00000088718	
ENSCAFT00000065936	
ENSCAFT00000006481	
ENSCAFT00000010420	
ENSCAFT00000063450	
ENSCAFT00000075079	
ENSCAFT00000034403	
ENSCAFT00000013194	
ENSCAFT00000088374	
ENSCAFT00000007704	
ENSCAFT00000006393	
ENSCAFT00000035430	
ENSCAFT00000065574	
ENSCAFT00000089615	
ENSCAFT00000076093	
ENSCAFT00000066833	
ENSCAFT00000046309	
ENSCAFT00000076222	
ENSCAFT00000065719	
ENSCAFT00000036703	
ENSCAFT00000078920	
ENSCAFT00000019322	
ENSCAFT00000010155	
ENSCAFT00000032597	
ENSCAFT00000080902	
ENSCAFT00000015650	
ENSCAFT00000083440	
ENSCAFT00000087157	NM_001017522
ENSCAFT00000048293	
ENSCAFT00000076603	
ENSCAFT00000037523	
ENSCAFT00000021464	
ENSCAFT00000014917	
ENSCAFT00000048521	
ENSCAFT00000076026	
ENSCAFT00000048372	
ENSCAFT00000009960	NM_001122609
ENSCAFT00000018030	
ENSCAFT00000065367	
ENSCAFT00000081860	
ENSCAFT00000084352	
ENSCAFT00000083131	
ENSCAFT00000077629	
ENSCAFT00000093644	
ENSCAFT00000040958	
ENSCAFT00000056033	
ENSCAFT00000047604	
ENSCAFT00000074189	
ENSCAFT00000078835	
ENSCAFT00000049410	
ENSCAFT00000021470	
ENSCAFT00000009849	
ENSCAFT00000014922	
ENSCAFT00000090319	
ENSCAFT00000010210	
ENSCAFT00000047212	
ENSCAFT00000009964	
ENSCAFT00000072950	
ENSCAFT00000077339	
ENSCAFT00000017517	
ENSCAFT00000010213	
ENSCAFT00000086493	
ENSCAFT00000039504	NM_001003145
ENSCAFT00000085332	
ENSCAFT00000030603	NM_001287079
ENSCAFT00000030603	NM_001287078
ENSCAFT00000007724	
ENSCAFT00000051940	
ENSCAFT00000071097	
ENSCAFT00000092823	
ENSCAFT00000086944	
ENSCAFT00000039507	
ENSCAFT00000075850	
ENSCAFT00000046590	
ENSCAFT00000010216	
ENSCAFT00000050469	
ENSCAFT00000061643	
ENSCAFT00000089430	
ENSCAFT00000005840	
ENSCAFT00000022517	
ENSCAFT00000025565	
ENSCAFT00000083430	
ENSCAFT00000030604	
ENSCAFT00000046251	
ENSCAFT00000015704	
ENSCAFT00000014066	
ENSCAFT00000067900	
ENSCAFT00000081637	
ENSCAFT00000091794	
ENSCAFT00000093283	
ENSCAFT00000010218	NM_001083631
ENSCAFT00000021499	
ENSCAFT00000064260	
ENSCAFT00000063553	
ENSCAFT00000057816	
ENSCAFT00000086360	
ENSCAFT00000069023	
ENSCAFT00000054680	
ENSCAFT00000068692	
ENSCAFT00000018089	
ENSCAFT00000087731	
ENSCAFT00000046345	
ENSCAFT00000081210	
ENSCAFT00000079693	
ENSCAFT00000010223	
ENSCAFT00000007728	
ENSCAFT00000061324	
ENSCAFT00000077112	
ENSCAFT00000067285	
ENSCAFT00000091946	
ENSCAFT00000082106	
ENSCAFT00000082055	
ENSCAFT00000013310	
ENSCAFT00000060218	
ENSCAFT00000076203	
ENSCAFT00000086631	
ENSCAFT00000009867	
ENSCAFT00000010230	
ENSCAFT00000008255	
ENSCAFT00000013024	
ENSCAFT00000006398	
ENSCAFT00000005851	NM_001195151
ENSCAFT00000060523	
ENSCAFT00000017636	NM_001252295
ENSCAFT00000030607	
ENSCAFT00000025608	
ENSCAFT00000081386	
ENSCAFT00000069839	
ENSCAFT00000061060	
ENSCAFT00000085358	
ENSCAFT00000085050	
ENSCAFT00000009948	
ENSCAFT00000074318	
ENSCAFT00000081609	
ENSCAFT00000093684	
ENSCAFT00000091114	
ENSCAFT00000088260	
ENSCAFT00000021484	
ENSCAFT00000044014	
ENSCAFT00000085210	
ENSCAFT00000075019	
ENSCAFT00000061269	
ENSCAFT00000059837	
ENSCAFT00000063268	
ENSCAFT00000014072	
ENSCAFT00000090955	
ENSCAFT00000083555	
ENSCAFT00000047232	
ENSCAFT00000042838	
ENSCAFT00000016386	
ENSCAFT00000007129	
ENSCAFT00000013472	
ENSCAFT00000065029	
ENSCAFT00000083196	
ENSCAFT00000017516	
ENSCAFT00000042604	
ENSCAFT00000041467	
ENSCAFT00000007136	
ENSCAFT00000071930	
ENSCAFT00000044189	
ENSCAFT00000085812	
ENSCAFT00000067328	
ENSCAFT00000074342	
ENSCAFT00000092666	
ENSCAFT00000062815	
ENSCAFT00000010236	
ENSCAFT00000082551	
ENSCAFT00000054439	
ENSCAFT00000061608	
ENSCAFT00000071077	
ENSCAFT00000065960	
ENSCAFT00000007542	NM_001003158
ENSCAFT00000047412	
ENSCAFT00000056841	
ENSCAFT00000079669	
ENSCAFT00000067600	
ENSCAFT00000070901	
ENSCAFT00000080458	
ENSCAFT00000064357	
ENSCAFT00000049369	
ENSCAFT00000017771	
ENSCAFT00000037730	
ENSCAFT00000046090	
ENSCAFT00000082304	
ENSCAFT00000018115	
ENSCAFT00000055455	
ENSCAFT00000091419	
ENSCAFT00000017782	
ENSCAFT00000008256	
ENSCAFT00000013321	NM_001284460
ENSCAFT00000006396	
ENSCAFT00000025630	
ENSCAFT00000090542	
ENSCAFT00000061602	
ENSCAFT00000092484	
ENSCAFT00000037099	
ENSCAFT00000076955	
ENSCAFT00000073396	
ENSCAFT00000087634	
ENSCAFT00000039949	
ENSCAFT00000072660	
ENSCAFT00000054895	
ENSCAFT00000062213	
ENSCAFT00000084877	
ENSCAFT00000060357	
ENSCAFT00000067192	
ENSCAFT00000059846	
ENSCAFT00000084978	
ENSCAFT00000059132	
ENSCAFT00000086790	
ENSCAFT00000061956	
ENSCAFT00000061843	
ENSCAFT00000084429	
ENSCAFT00000085348	
ENSCAFT00000092910	
ENSCAFT00000070810	
ENSCAFT00000063246	
ENSCAFT00000085853	
ENSCAFT00000061468	
ENSCAFT00000055261	
ENSCAFT00000089487	
ENSCAFT00000088799	
ENSCAFT00000081389	
ENSCAFT00000060981	
ENSCAFT00000063376	
ENSCAFT00000063062	
ENSCAFT00000087656	
ENSCAFT00000016412	
ENSCAFT00000040073	
ENSCAFT00000017817	
ENSCAFT00000007544	
ENSCAFT00000091479	
ENSCAFT00000048641	
ENSCAFT00000025638	
ENSCAFT00000073457	
ENSCAFT00000042407	
ENSCAFT00000089774	
ENSCAFT00000040570	
ENSCAFT00000006401	
ENSCAFT00000085697	
ENSCAFT00000070967	
ENSCAFT00000092626	
ENSCAFT00000074004	
ENSCAFT00000090683	
ENSCAFT00000013349	
ENSCAFT00000025648	
ENSCAFT00000067065	
ENSCAFT00000010134	
ENSCAFT00000018063	
ENSCAFT00000066127	
ENSCAFT00000092340	
ENSCAFT00000071550	
ENSCAFT00000065625	
ENSCAFT00000045908	
ENSCAFT00000079753	
ENSCAFT00000014081	
ENSCAFT00000068245	
ENSCAFT00000086919	
ENSCAFT00000069045	
ENSCAFT00000039718	NM_001256500
ENSCAFT00000086437	
ENSCAFT00000090813	
ENSCAFT00000072758	
ENSCAFT00000045468	NM_001197312
ENSCAFT00000047619	
ENSCAFT00000044551	
ENSCAFT00000082872	
ENSCAFT00000010032	
ENSCAFT00000033238	
ENSCAFT00000018144	
ENSCAFT00000076985	
ENSCAFT00000023916	
ENSCAFT00000047222	
ENSCAFT00000017988	
ENSCAFT00000013395	
ENSCAFT00000080046	
ENSCAFT00000059507	
ENSCAFT00000070114	
ENSCAFT00000021192	
ENSCAFT00000044854	
ENSCAFT00000084012	
ENSCAFT00000091435	
ENSCAFT00000010247	
ENSCAFT00000047216	
ENSCAFT00000017888	
ENSCAFT00000077988	
ENSCAFT00000017535	
ENSCAFT00000070431	
ENSCAFT00000082207	
ENSCAFT00000059965	
ENSCAFT00000067295	
ENSCAFT00000062372	
ENSCAFT00000054677	
ENSCAFT00000072418	
ENSCAFT00000054970	
ENSCAFT00000033345	
ENSCAFT00000013413	
ENSCAFT00000072775	
ENSCAFT00000082684	
ENSCAFT00000067618	
ENSCAFT00000074968	
ENSCAFT00000091076	
ENSCAFT00000068400	
ENSCAFT00000010250	
ENSCAFT00000065966	
ENSCAFT00000086316	
ENSCAFT00000040524	
ENSCAFT00000059855	
ENSCAFT00000021207	
ENSCAFT00000088029	
ENSCAFT00000016522	
ENSCAFT00000018165	
ENSCAFT00000009346	
ENSCAFT00000087347	
ENSCAFT00000013424	
ENSCAFT00000088717	
ENSCAFT00000079234	
ENSCAFT00000080979	
ENSCAFT00000007184	
ENSCAFT00000088785	
ENSCAFT00000070457	
ENSCAFT00000069544	
ENSCAFT00000060060	
ENSCAFT00000064492	
ENSCAFT00000010209	
ENSCAFT00000071127	
ENSCAFT00000070141	
ENSCAFT00000013153	NM_001171749
ENSCAFT00000062956	
ENSCAFT00000089058	
ENSCAFT00000009347	
ENSCAFT00000085981	
ENSCAFT00000076111	
ENSCAFT00000039581	
ENSCAFT00000042884	
ENSCAFT00000065119	
ENSCAFT00000068158	
ENSCAFT00000017560	
ENSCAFT00000018173	
ENSCAFT00000081445	
ENSCAFT00000075837	
ENSCAFT00000016536	
ENSCAFT00000060613	
ENSCAFT00000038481	NM_001145495
ENSCAFT00000013430	
ENSCAFT00000008368	
ENSCAFT00000041808	
ENSCAFT00000040584	
ENSCAFT00000005676	NM_001145498
ENSCAFT00000090129	
ENSCAFT00000009349	
ENSCAFT00000061932	
ENSCAFT00000062412	
ENSCAFT00000010268	
ENSCAFT00000080413	
ENSCAFT00000010232	
ENSCAFT00000013161	NM_001171748
ENSCAFT00000005869	
ENSCAFT00000009368	
ENSCAFT00000067890	
ENSCAFT00000062895	
ENSCAFT00000017553	
ENSCAFT00000041768	
ENSCAFT00000088996	
ENSCAFT00000042679	
ENSCAFT00000021212	
ENSCAFT00000017900	
ENSCAFT00000014977	
ENSCAFT00000076992	
ENSCAFT00000005870	
ENSCAFT00000074150	
ENSCAFT00000010272	
ENSCAFT00000025669	
ENSCAFT00000005874	
ENSCAFT00000039594	
ENSCAFT00000076858	
ENSCAFT00000010273	
ENSCAFT00000062529	
ENSCAFT00000086046	
ENSCAFT00000084865	
ENSCAFT00000092080	
ENSCAFT00000069296	
ENSCAFT00000021264	
ENSCAFT00000013437	
ENSCAFT00000062520	NM_001003137
ENSCAFT00000014989	
ENSCAFT00000007562	
ENSCAFT00000075931	
ENSCAFT00000092360	
ENSCAFT00000065371	
ENSCAFT00000018720	
ENSCAFT00000093119	
ENSCAFT00000061731	
ENSCAFT00000017681	
ENSCAFT00000065852	
ENSCAFT00000064308	
ENSCAFT00000030660	
ENSCAFT00000093332	
ENSCAFT00000015059	
ENSCAFT00000076560	
ENSCAFT00000082190	
ENSCAFT00000061570	
ENSCAFT00000009373	
ENSCAFT00000081356	
ENSCAFT00000061086	
ENSCAFT00000066482	
ENSCAFT00000065833	
ENSCAFT00000073649	
ENSCAFT00000083511	
ENSCAFT00000073051	
ENSCAFT00000069731	
ENSCAFT00000092835	
ENSCAFT00000025660	
ENSCAFT00000066353	
ENSCAFT00000015062	
ENSCAFT00000078465	
ENSCAFT00000079460	
ENSCAFT00000007583	
ENSCAFT00000041801	
ENSCAFT00000043247	
ENSCAFT00000017664	
ENSCAFT00000062993	
ENSCAFT00000042860	
ENSCAFT00000015095	
ENSCAFT00000079546	
ENSCAFT00000087414	
ENSCAFT00000013448	
ENSCAFT00000064234	
ENSCAFT00000030664	
ENSCAFT00000006449	
ENSCAFT00000077966	
ENSCAFT00000088401	
ENSCAFT00000080617	
ENSCAFT00000056347	
ENSCAFT00000046810	
ENSCAFT00000058570	
ENSCAFT00000041920	
ENSCAFT00000072598	
ENSCAFT00000075883	
ENSCAFT00000005878	
ENSCAFT00000082111	
ENSCAFT00000021282	
ENSCAFT00000093060	
ENSCAFT00000047295	
ENSCAFT00000084146	
ENSCAFT00000045414	
ENSCAFT00000047662	
ENSCAFT00000013486	
ENSCAFT00000063065	
ENSCAFT00000025605	
ENSCAFT00000007612	
ENSCAFT00000080816	
ENSCAFT00000013497	
ENSCAFT00000015124	
ENSCAFT00000093446	
ENSCAFT00000015127	
ENSCAFT00000070661	
ENSCAFT00000043861	
ENSCAFT00000086396	
ENSCAFT00000086308	
ENSCAFT00000067318	
ENSCAFT00000092011	
ENSCAFT00000084802	
ENSCAFT00000065289	
ENSCAFT00000015133	
ENSCAFT00000081662	
ENSCAFT00000092888	
ENSCAFT00000017749	NM_001284490
ENSCAFT00000046980	
ENSCAFT00000005927	
ENSCAFT00000078768	
ENSCAFT00000021339	
ENSCAFT00000093149	
ENSCAFT00000068133	
ENSCAFT00000015122	
ENSCAFT00000066305	
ENSCAFT00000090956	
ENSCAFT00000009249	
ENSCAFT00000075511	
ENSCAFT00000067627	
ENSCAFT00000005912	
ENSCAFT00000077890	
ENSCAFT00000013885	
ENSCAFT00000064145	
ENSCAFT00000044224	
ENSCAFT00000013561	
ENSCAFT00000047105	
ENSCAFT00000013564	
ENSCAFT00000060672	
ENSCAFT00000081165	
ENSCAFT00000049972	
ENSCAFT00000013583	
ENSCAFT00000006074	
ENSCAFT00000069287	
ENSCAFT00000021377	
ENSCAFT00000071698	
ENSCAFT00000065901	
ENSCAFT00000053598	
ENSCAFT00000054408	
ENSCAFT00000046626	
ENSCAFT00000040343	
ENSCAFT00000076496	
ENSCAFT00000049432	
ENSCAFT00000069738	
ENSCAFT00000049028	
ENSCAFT00000063013	
ENSCAFT00000009109	
ENSCAFT00000063550	
ENSCAFT00000016552	NM_001031818
ENSCAFT00000062530	
ENSCAFT00000013584	
ENSCAFT00000013598	
ENSCAFT00000041899	
ENSCAFT00000038795	
ENSCAFT00000043562	NM_001197311
ENSCAFT00000034175	
ENSCAFT00000013719	
ENSCAFT00000023000	
ENSCAFT00000077933	
ENSCAFT00000080780	
ENSCAFT00000052065	
ENSCAFT00000061914	
ENSCAFT00000078092	
ENSCAFT00000081513	
ENSCAFT00000062338	
ENSCAFT00000093449	
ENSCAFT00000068676	
ENSCAFT00000067341	
ENSCAFT00000087791	
ENSCAFT00000086743	
ENSCAFT00000017775	
ENSCAFT00000083852	
ENSCAFT00000021579	
ENSCAFT00000077548	
ENSCAFT00000080073	
ENSCAFT00000091826	
ENSCAFT00000082273	
ENSCAFT00000092196	
ENSCAFT00000078355	
ENSCAFT00000073009	
ENSCAFT00000089234	
ENSCAFT00000022998	
ENSCAFT00000078842	
ENSCAFT00000035250	
ENSCAFT00000040433	
ENSCAFT00000082300	
ENSCAFT00000064261	
ENSCAFT00000088143	
ENSCAFT00000021652	
ENSCAFT00000090099	
ENSCAFT00000064956	
ENSCAFT00000092005	
ENSCAFT00000034336	
ENSCAFT00000061590	
ENSCAFT00000062516	
ENSCAFT00000021657	
ENSCAFT00000076119	
ENSCAFT00000088783	
ENSCAFT00000045917	
ENSCAFT00000044397	
ENSCAFT00000062362	
ENSCAFT00000076140	
ENSCAFT00000085901	
ENSCAFT00000053805	
ENSCAFT00000016556	
ENSCAFT00000072555	
ENSCAFT00000090915	
ENSCAFT00000084371	
ENSCAFT00000076636	
ENSCAFT00000062510	
ENSCAFT00000049664	
ENSCAFT00000021670	
ENSCAFT00000092153	
ENSCAFT00000048209	
