enst_id	ensp_id	ensembl_protein_length	ccds_id	biomart_uniprot_id	uniprot_id_with_isoform	is_matched	final_uniprot_id
ENSCAFT00000000328	ENSCAFP00000000296	179.0	CCDS5167			True	
ENSCAFT00000000329	ENSCAFP00000000297	200.0				True	
ENSCAFT00000000329	ENSCAFP00000000297	200.0	CCDS4121			True	
ENSCAFT00000000331						True	
ENSCAFT00000000331			CCDS4119			True	
ENSCAFT00000000332	ENSCAFP00000000300	186.0	CCDS5168			True	
ENSCAFT00000000332	ENSCAFP00000000300	186.0				True	
ENSCAFT00000000333	ENSCAFP00000000301	604.0	CCDS4118			True	
ENSCAFT00000000334	ENSCAFP00000000302	227.0				True	
ENSCAFT00000000335	ENSCAFP00000044998	111.0				True	
ENSCAFT00000000335	ENSCAFP00000044998	111.0	CCDS13141			True	
ENSCAFT00000000335	ENSCAFP00000044998	111.0	CCDS42854			True	
ENSCAFT00000000335	ENSCAFP00000044998	111.0	CCDS13142			True	
ENSCAFT00000000337	ENSCAFP00000000304	531.0				True	
ENSCAFT00000000337	ENSCAFP00000000304	531.0	CCDS34213			True	
ENSCAFT00000000337	ENSCAFP00000000304	531.0	CCDS4117			True	
ENSCAFT00000000338	ENSCAFP00000000305	574.0	CCDS5169			True	
ENSCAFT00000000341			CCDS34212			True	
ENSCAFT00000000341			CCDS34211			True	
ENSCAFT00000000341			CCDS4115			True	
ENSCAFT00000000341			CCDS75287			True	
ENSCAFT00000000341						True	
ENSCAFT00000000341			CCDS78047			True	
ENSCAFT00000000342	ENSCAFP00000000309	526.0				True	
ENSCAFT00000000342	ENSCAFP00000000309	526.0	CCDS47476			True	
ENSCAFT00000000342	ENSCAFP00000000309	526.0	CCDS47477			True	
ENSCAFT00000000342	ENSCAFP00000000309	526.0	CCDS5170			True	
ENSCAFT00000000342	ENSCAFP00000000309	526.0	CCDS47478			True	
ENSCAFT00000000342	ENSCAFP00000000309	526.0	CCDS78184			True	
ENSCAFT00000000344	ENSCAFP00000000311	1011.0	CCDS8937			True	
ENSCAFT00000000344	ENSCAFP00000000311	1011.0	CCDS81704			True	
ENSCAFT00000000344	ENSCAFP00000000311	1011.0				True	
ENSCAFT00000000344	ENSCAFP00000000311	1011.0	CCDS81703			True	
ENSCAFT00000000346	ENSCAFP00000000313	1066.0	CCDS34212			True	
ENSCAFT00000000346	ENSCAFP00000000313	1066.0	CCDS4115			True	
ENSCAFT00000000346	ENSCAFP00000000313	1066.0	CCDS34211			True	
ENSCAFT00000000346	ENSCAFP00000000313	1066.0	CCDS78047			True	
ENSCAFT00000000346	ENSCAFP00000000313	1066.0	CCDS75287			True	
ENSCAFT00000000346	ENSCAFP00000000313	1066.0				True	
ENSCAFT00000000351	ENSCAFP00000000318	861.0				True	
ENSCAFT00000000351	ENSCAFP00000000318	861.0	CCDS43352			True	
ENSCAFT00000000351	ENSCAFP00000000318	861.0	CCDS4114			True	
ENSCAFT00000000352	ENSCAFP00000000319	1064.0				True	
ENSCAFT00000000352	ENSCAFP00000000319	1064.0	CCDS8940			True	
ENSCAFT00000000352	ENSCAFP00000000319	1064.0	CCDS53806			True	
ENSCAFT00000000352	ENSCAFP00000000319	1064.0	CCDS53807			True	
ENSCAFT00000000353	ENSCAFP00000000320	487.0	CCDS5172			True	
ENSCAFT00000000353	ENSCAFP00000000320	487.0				True	
ENSCAFT00000000353	ENSCAFP00000000320	487.0	CCDS55057			True	
ENSCAFT00000000353	ENSCAFP00000000320	487.0	CCDS5171			True	
ENSCAFT00000000357	ENSCAFP00000000324	1429.0	CCDS4113			True	
ENSCAFT00000000357	ENSCAFP00000000324	1429.0				True	
ENSCAFT00000000358						True	
ENSCAFT00000000360			CCDS47479			True	
ENSCAFT00000000360			CCDS87443			True	
ENSCAFT00000000360			CCDS47480			True	
ENSCAFT00000000360						True	
ENSCAFT00000000360			CCDS5173			True	
ENSCAFT00000000363	ENSCAFP00000000330	763.0	CCDS47481			True	
ENSCAFT00000000363	ENSCAFP00000000330	763.0				True	
ENSCAFT00000000363	ENSCAFP00000000330	763.0	CCDS55061			True	
ENSCAFT00000000363	ENSCAFP00000000330	763.0	CCDS5174			True	
ENSCAFT00000000363	ENSCAFP00000000330	763.0	CCDS55059			True	
ENSCAFT00000000363	ENSCAFP00000000330	763.0	CCDS55058			True	
ENSCAFT00000000363	ENSCAFP00000000330	763.0	CCDS55060			True	
ENSCAFT00000000363	ENSCAFP00000000330	763.0	CCDS47482			True	
ENSCAFT00000000363	ENSCAFP00000000330	763.0	CCDS55062			True	
ENSCAFT00000000364	ENSCAFP00000000331	235.0	CCDS4428			True	
ENSCAFT00000000364	ENSCAFP00000000331	235.0				True	
ENSCAFT00000000365	ENSCAFP00000000332	898.0				True	
ENSCAFT00000000365	ENSCAFP00000000332	898.0	CCDS8942			True	
ENSCAFT00000000366	ENSCAFP00000000333	441.0	CCDS4429			True	
ENSCAFT00000000366	ENSCAFP00000000333	441.0				True	
ENSCAFT00000000369	ENSCAFP00000000335	403.0				True	
ENSCAFT00000000369	ENSCAFP00000000335	403.0	CCDS44930			True	
ENSCAFT00000000369	ENSCAFP00000000335	403.0	CCDS73489			True	
ENSCAFT00000000369	ENSCAFP00000000335	403.0	CCDS58245			True	
ENSCAFT00000000370	ENSCAFP00000000336	547.0	CCDS34307			True	
ENSCAFT00000000373	ENSCAFP00000000339	1178.0	CCDS47484			True	
ENSCAFT00000000373	ENSCAFP00000000339	1178.0	CCDS47483			True	
ENSCAFT00000000373	ENSCAFP00000000339	1178.0				True	
ENSCAFT00000000374						True	
ENSCAFT00000000375	ENSCAFP00000000341	396.0	CCDS4431			True	
ENSCAFT00000000375	ENSCAFP00000000341	396.0	CCDS75382			True	
ENSCAFT00000000375	ENSCAFP00000000341	396.0				True	
ENSCAFT00000000376	ENSCAFP00000000342	153.0				True	
ENSCAFT00000000376	ENSCAFP00000000342	153.0	CCDS34308			True	
ENSCAFT00000000376	ENSCAFP00000000342	153.0	CCDS4432			True	
ENSCAFT00000000377	ENSCAFP00000000343	285.0	CCDS34310			True	
ENSCAFT00000000377	ENSCAFP00000000343	285.0	CCDS34309			True	
ENSCAFT00000000377	ENSCAFP00000000343	285.0				True	
ENSCAFT00000000378	ENSCAFP00000000344	453.0	CCDS5175			True	
ENSCAFT00000000378	ENSCAFP00000000344	453.0				True	
ENSCAFT00000000380	ENSCAFP00000000345	371.0				True	
ENSCAFT00000000380	ENSCAFP00000000345	371.0	CCDS5176			True	
ENSCAFT00000000381	ENSCAFP00000000346	450.0				True	
ENSCAFT00000000381	ENSCAFP00000000346	450.0	CCDS4434			True	
ENSCAFT00000000383	ENSCAFP00000000348	919.0	CCDS75525			True	
ENSCAFT00000000383	ENSCAFP00000000348	919.0	CCDS87444			True	
ENSCAFT00000000383	ENSCAFP00000000348	919.0				True	
ENSCAFT00000000383	ENSCAFP00000000348	919.0	CCDS47485			True	
ENSCAFT00000000383	ENSCAFP00000000348	919.0	CCDS47486			True	
ENSCAFT00000000383	ENSCAFP00000000348	919.0	CCDS5177			True	
ENSCAFT00000000386						True	
ENSCAFT00000000386			CCDS4436			True	
ENSCAFT00000000388	ENSCAFP00000000353	1032.0	CCDS8945			True	
ENSCAFT00000000388	ENSCAFP00000000353	1032.0	CCDS86312			True	
ENSCAFT00000000388	ENSCAFP00000000353	1032.0				True	
ENSCAFT00000000389	ENSCAFP00000000354	701.0	CCDS75528			True	
ENSCAFT00000000389	ENSCAFP00000000354	701.0	CCDS75529			True	
ENSCAFT00000000389	ENSCAFP00000000354	701.0	CCDS56455			True	
ENSCAFT00000000389	ENSCAFP00000000354	701.0	CCDS75527			True	
ENSCAFT00000000389	ENSCAFP00000000354	701.0	CCDS56454			True	
ENSCAFT00000000389	ENSCAFP00000000354	701.0	CCDS5178			True	
ENSCAFT00000000389	ENSCAFP00000000354	701.0	CCDS56453			True	
ENSCAFT00000000389	ENSCAFP00000000354	701.0	CCDS56452			True	
ENSCAFT00000000391	ENSCAFP00000000356	412.0	CCDS53808			True	
ENSCAFT00000000391	ENSCAFP00000000356	412.0				True	
ENSCAFT00000000391	ENSCAFP00000000356	412.0	CCDS55839			True	
ENSCAFT00000000391	ENSCAFP00000000356	412.0	CCDS8946			True	
ENSCAFT00000000393	ENSCAFP00000000358	619.0	CCDS8947			True	
ENSCAFT00000000393	ENSCAFP00000000358	619.0				True	
ENSCAFT00000000393	ENSCAFP00000000358	619.0	CCDS44931			True	
ENSCAFT00000000393	ENSCAFP00000000358	619.0				True	
ENSCAFT00000000395	ENSCAFP00000000360	481.0				True	
ENSCAFT00000000395	ENSCAFP00000000360	481.0	CCDS4437			True	
ENSCAFT00000000396	ENSCAFP00000000361	525.0				True	
ENSCAFT00000000397	ENSCAFP00000000362	1366.0				True	
ENSCAFT00000000397	ENSCAFP00000000362	1366.0	CCDS5179			True	
ENSCAFT00000000398	ENSCAFP00000000363	684.0				True	
ENSCAFT00000000399	ENSCAFP00000000364	323.0				True	
ENSCAFT00000000399	ENSCAFP00000000364	323.0	CCDS5180			True	
ENSCAFT00000000400	ENSCAFP00000000365	423.0	CCDS34544			True	
ENSCAFT00000000401	ENSCAFP00000000366	533.0	CCDS8950			True	
ENSCAFT00000000401	ENSCAFP00000000366	533.0	CCDS61171			True	
ENSCAFT00000000401	ENSCAFP00000000366	533.0				True	
ENSCAFT00000000401	ENSCAFP00000000366	533.0	CCDS61170			True	
ENSCAFT00000000403	ENSCAFP00000000368	558.0	CCDS64535			True	
ENSCAFT00000000403	ENSCAFP00000000368	558.0				True	
ENSCAFT00000000403	ENSCAFP00000000368	558.0	CCDS5181			True	
ENSCAFT00000000403	ENSCAFP00000000368	558.0	CCDS64536			True	
ENSCAFT00000000408	ENSCAFP00000000373	231.0	CCDS5183			True	
ENSCAFT00000000408	ENSCAFP00000000373	231.0	CCDS5182			True	
ENSCAFT00000000408	ENSCAFP00000000373	231.0	CCDS5184			True	
ENSCAFT00000000410	ENSCAFP00000000375	121.0				True	
ENSCAFT00000000410	ENSCAFP00000000375	121.0	CCDS5356			True	
ENSCAFT00000000411	ENSCAFP00000000376	669.0	CCDS58248			True	
ENSCAFT00000000411	ENSCAFP00000000376	669.0	CCDS31846			True	
ENSCAFT00000000411	ENSCAFP00000000376	669.0	CCDS31845			True	
ENSCAFT00000000411	ENSCAFP00000000376	669.0	CCDS58249			True	
ENSCAFT00000000411	ENSCAFP00000000376	669.0	CCDS31844			True	
ENSCAFT00000000411	ENSCAFP00000000376	669.0	CCDS31843			True	
ENSCAFT00000000411	ENSCAFP00000000376	669.0	CCDS58246			True	
ENSCAFT00000000411	ENSCAFP00000000376	669.0				True	
ENSCAFT00000000411	ENSCAFP00000000376	669.0	CCDS58247			True	
ENSCAFT00000000412	ENSCAFP00000000377	614.0	CCDS58249			True	
ENSCAFT00000000412	ENSCAFP00000000377	614.0	CCDS58248			True	
ENSCAFT00000000412	ENSCAFP00000000377	614.0	CCDS58246			True	
ENSCAFT00000000412	ENSCAFP00000000377	614.0	CCDS31846			True	
ENSCAFT00000000412	ENSCAFP00000000377	614.0	CCDS58247			True	
ENSCAFT00000000412	ENSCAFP00000000377	614.0	CCDS31843			True	
ENSCAFT00000000412	ENSCAFP00000000377	614.0	CCDS31845			True	
ENSCAFT00000000412	ENSCAFP00000000377	614.0				True	
ENSCAFT00000000412	ENSCAFP00000000377	614.0	CCDS31844			True	
ENSCAFT00000000413	ENSCAFP00000000378	475.0	CCDS87446			True	
ENSCAFT00000000413	ENSCAFP00000000378	475.0	CCDS87445			True	
ENSCAFT00000000413	ENSCAFP00000000378	475.0				True	
ENSCAFT00000000413	ENSCAFP00000000378	475.0	CCDS5185			True	
ENSCAFT00000000414	ENSCAFP00000000379	170.0				True	
ENSCAFT00000000416			CCDS5186			True	
ENSCAFT00000000417	ENSCAFP00000000381	313.0				True	
ENSCAFT00000000419	ENSCAFP00000000382	226.0	CCDS4430		Q9TTD8	False	Q9TTD8
ENSCAFT00000000421	ENSCAFP00000000383	790.0	CCDS5187			True	
ENSCAFT00000000421	ENSCAFP00000000383	790.0				True	
ENSCAFT00000000423	ENSCAFP00000000385	2148.0	CCDS5189			True	
ENSCAFT00000000424	ENSCAFP00000000386	200.0	CCDS87448			True	
ENSCAFT00000000424	ENSCAFP00000000386	200.0	CCDS5191			True	
ENSCAFT00000000424	ENSCAFP00000000386	200.0				True	
ENSCAFT00000000425	ENSCAFP00000000387	312.0				True	
ENSCAFT00000000426	ENSCAFP00000000388	1542.0	CCDS47487			True	
ENSCAFT00000000426	ENSCAFP00000000388	1542.0	CCDS55063			True	
ENSCAFT00000000426	ENSCAFP00000000388	1542.0				True	
ENSCAFT00000000433	ENSCAFP00000000395	284.0				True	
ENSCAFT00000000436	ENSCAFP00000000398	210.0	CCDS8952			True	
ENSCAFT00000000436	ENSCAFP00000000398	210.0				True	
ENSCAFT00000000436	ENSCAFP00000000398	210.0	CCDS86313			True	
ENSCAFT00000000438	ENSCAFP00000000400	81.0	CCDS43509			True	
ENSCAFT00000000438	ENSCAFP00000000400	81.0				True	
ENSCAFT00000000439	ENSCAFP00000000401	538.0	CCDS5194			True	
ENSCAFT00000000440						True	
ENSCAFT00000000440			CCDS8953			True	
ENSCAFT00000000441	ENSCAFP00000000403	693.0	CCDS34545			True	
ENSCAFT00000000441	ENSCAFP00000000403	693.0				True	
ENSCAFT00000000443	ENSCAFP00000035991	273.0	CCDS75530			True	
ENSCAFT00000000443	ENSCAFP00000035991	273.0				True	
ENSCAFT00000000443	ENSCAFP00000035991	273.0	CCDS5195			True	
ENSCAFT00000000446	ENSCAFP00000000406	508.0	CCDS8954			True	
ENSCAFT00000000446	ENSCAFP00000000406	508.0				True	
ENSCAFT00000000447						True	
ENSCAFT00000000448			CCDS8955			True	
ENSCAFT00000000448						True	
ENSCAFT00000000448			CCDS8956			True	
ENSCAFT00000000450			CCDS58201			True	
ENSCAFT00000000450			CCDS8549			True	
ENSCAFT00000000450						True	
ENSCAFT00000000451	ENSCAFP00000000409	337.0	CCDS53811			True	
ENSCAFT00000000451	ENSCAFP00000000409	337.0	CCDS8958			True	
ENSCAFT00000000451	ENSCAFP00000000409	337.0	CCDS53809			True	
ENSCAFT00000000451	ENSCAFP00000000409	337.0				True	
ENSCAFT00000000451	ENSCAFP00000000409	337.0	CCDS53810			True	
ENSCAFT00000000452	ENSCAFP00000000410	390.0	CCDS5196			True	
ENSCAFT00000000452	ENSCAFP00000000410	390.0				True	
ENSCAFT00000000455	ENSCAFP00000000413	279.0	CCDS75531			True	
ENSCAFT00000000455	ENSCAFP00000000413	279.0	CCDS69214			True	
ENSCAFT00000000455	ENSCAFP00000000413	279.0	CCDS5197			True	
ENSCAFT00000000455	ENSCAFP00000000413	279.0				True	
ENSCAFT00000000458	ENSCAFP00000000416	1194.0	CCDS55064			True	
ENSCAFT00000000458	ENSCAFP00000000416	1194.0				True	
ENSCAFT00000000458	ENSCAFP00000000416	1194.0	CCDS47489			True	
ENSCAFT00000000458	ENSCAFP00000000416	1194.0	CCDS47490			True	
ENSCAFT00000000458	ENSCAFP00000000416	1194.0	CCDS47491			True	
ENSCAFT00000000460	ENSCAFP00000000417	2435.0				True	
ENSCAFT00000000460	ENSCAFP00000000417	2435.0	CCDS43510			True	
ENSCAFT00000000463	ENSCAFP00000000419	240.0	CCDS69215			True	
ENSCAFT00000000463	ENSCAFP00000000419	240.0	CCDS87450			True	
ENSCAFT00000000463	ENSCAFP00000000419	240.0	CCDS5198			True	
ENSCAFT00000000463	ENSCAFP00000000419	240.0				True	
ENSCAFT00000000463	ENSCAFP00000000419	240.0	CCDS69216			True	
ENSCAFT00000000464	ENSCAFP00000061510	102.0	CCDS9892			True	
ENSCAFT00000000464	ENSCAFP00000061510	102.0				True	
ENSCAFT00000000466	ENSCAFP00000000421	816.0				True	
ENSCAFT00000000466	ENSCAFP00000000421	816.0	CCDS8959			True	
ENSCAFT00000000467	ENSCAFP00000000422	192.0	CCDS69219			True	
ENSCAFT00000000467	ENSCAFP00000000422	192.0	CCDS43511			True	
ENSCAFT00000000467	ENSCAFP00000000422	192.0				True	
ENSCAFT00000000471	ENSCAFP00000000425	373.0				True	
ENSCAFT00000000471	ENSCAFP00000000425	373.0	CCDS5199			True	
ENSCAFT00000000474			CCDS41801			True	
ENSCAFT00000000474						True	
ENSCAFT00000000476	ENSCAFP00000000430	474.0				True	
ENSCAFT00000000476	ENSCAFP00000000430	474.0	CCDS5200			True	
ENSCAFT00000000477	ENSCAFP00000000431	82.0	CCDS12191			True	
ENSCAFT00000000479	ENSCAFP00000000433	700.0	CCDS47492			True	
ENSCAFT00000000479	ENSCAFP00000000433	700.0	CCDS47494			True	
ENSCAFT00000000479	ENSCAFP00000000433	700.0	CCDS47493			True	
ENSCAFT00000000479	ENSCAFP00000000433	700.0	CCDS43512			True	
ENSCAFT00000000479	ENSCAFP00000000433	700.0				True	
ENSCAFT00000000481			CCDS44933			True	
ENSCAFT00000000481						True	
ENSCAFT00000000481			CCDS8960			True	
ENSCAFT00000000484	ENSCAFP00000000438	474.0				True	
ENSCAFT00000000484	ENSCAFP00000000438	474.0	CCDS5201			True	
ENSCAFT00000000487			CCDS8961			True	
ENSCAFT00000000487						True	
ENSCAFT00000000490	ENSCAFP00000000443	463.0				True	
ENSCAFT00000000490	ENSCAFP00000000443	463.0	CCDS5202			True	
ENSCAFT00000000490	ENSCAFP00000000443	463.0	CCDS5203			True	
ENSCAFT00000000491						True	
ENSCAFT00000000493	ENSCAFP00000000446	287.0	CCDS5205			True	
ENSCAFT00000000496	ENSCAFP00000000450	993.0	CCDS58251			True	
ENSCAFT00000000496	ENSCAFP00000000450	993.0				True	
ENSCAFT00000000496	ENSCAFP00000000450	993.0	CCDS58250			True	
ENSCAFT00000000496	ENSCAFP00000000450	993.0	CCDS8963			True	
ENSCAFT00000000501	ENSCAFP00000000453	3421.0				True	
ENSCAFT00000000501	ENSCAFP00000000453	3421.0	CCDS34547			True	
ENSCAFT00000000503						True	
ENSCAFT00000000507	ENSCAFP00000000458	726.0	CCDS5208			True	
ENSCAFT00000000508	ENSCAFP00000000459	114.0				True	
ENSCAFT00000000508	ENSCAFP00000000459	114.0	CCDS9331			True	
ENSCAFT00000000509	ENSCAFP00000000460	876.0	CCDS4442			True	
ENSCAFT00000000509	ENSCAFP00000000460	876.0				True	
ENSCAFT00000000511	ENSCAFP00000000462	1164.0				True	
ENSCAFT00000000511	ENSCAFP00000000462	1164.0	CCDS4444			True	
ENSCAFT00000000511	ENSCAFP00000000462	1164.0	CCDS34311			True	
ENSCAFT00000000513			CCDS61175			True	
ENSCAFT00000000513			CCDS61177			True	
ENSCAFT00000000513						True	
ENSCAFT00000000513			CCDS61178			True	
ENSCAFT00000000513			CCDS31849			True	
ENSCAFT00000000517			CCDS43513			True	
ENSCAFT00000000517						True	
ENSCAFT00000000517			CCDS47496			True	
ENSCAFT00000000520	ENSCAFP00000000471	449.0				True	
ENSCAFT00000000520	ENSCAFP00000000471	449.0	CCDS4446			True	
ENSCAFT00000000520	ENSCAFP00000000471	449.0	CCDS87357			True	
ENSCAFT00000000522			CCDS44934			True	
ENSCAFT00000000522						True	
ENSCAFT00000000524	ENSCAFP00000000475	413.0				True	
ENSCAFT00000000524	ENSCAFP00000000475	413.0	CCDS8965			True	
ENSCAFT00000000525	ENSCAFP00000000476	346.0	CCDS7279			True	
ENSCAFT00000000525	ENSCAFP00000000476	346.0				True	
ENSCAFT00000000525	ENSCAFP00000000476	346.0	CCDS7278			True	
ENSCAFT00000000526						True	
ENSCAFT00000000528	ENSCAFP00000000479	1195.0	CCDS5209			True	
ENSCAFT00000000528	ENSCAFP00000000479	1195.0	CCDS47497			True	
ENSCAFT00000000528	ENSCAFP00000000479	1195.0	CCDS64548			True	
ENSCAFT00000000528	ENSCAFP00000000479	1195.0				True	
ENSCAFT00000000529	ENSCAFP00000000480	443.0	CCDS8966			True	
ENSCAFT00000000529	ENSCAFP00000000480	443.0	CCDS61179			True	
ENSCAFT00000000529	ENSCAFP00000000480	443.0				True	
ENSCAFT00000000533	ENSCAFP00000000484	1653.0				True	
ENSCAFT00000000535	ENSCAFP00000000486	1583.0				True	
ENSCAFT00000000538	ENSCAFP00000000488	700.0				True	
ENSCAFT00000000538	ENSCAFP00000000488	700.0	CCDS34312			True	
ENSCAFT00000000538	ENSCAFP00000000488	700.0	CCDS4445			True	
ENSCAFT00000000539	ENSCAFP00000000489	1086.0	CCDS8967			True	
ENSCAFT00000000539	ENSCAFP00000000489	1086.0				True	
ENSCAFT00000000545	ENSCAFP00000000495	160.0	CCDS47354			True	
ENSCAFT00000000548	ENSCAFP00000000498	595.0				True	
ENSCAFT00000000548	ENSCAFP00000000498	595.0	CCDS4447			True	
ENSCAFT00000000550	ENSCAFP00000000500	630.0				True	
ENSCAFT00000000550	ENSCAFP00000000500	630.0	CCDS61182			True	
ENSCAFT00000000550	ENSCAFP00000000500	630.0	CCDS44935			True	
ENSCAFT00000000552			CCDS34315			True	
ENSCAFT00000000552						True	
ENSCAFT00000000553			CCDS34316			True	
ENSCAFT00000000553						True	
ENSCAFT00000000554	ENSCAFP00000000504	962.0				True	
ENSCAFT00000000554	ENSCAFP00000000504	962.0	CCDS31852			True	
ENSCAFT00000000555	ENSCAFP00000000505	643.0	CCDS8968			True	
ENSCAFT00000000555	ENSCAFP00000000505	643.0				True	
ENSCAFT00000000560	ENSCAFP00000000509	1099.0				True	
ENSCAFT00000000560	ENSCAFP00000000509	1099.0	CCDS5211			True	
ENSCAFT00000000560	ENSCAFP00000000509	1099.0	CCDS47499			True	
ENSCAFT00000000561	ENSCAFP00000000510	1152.0	CCDS47499			True	
ENSCAFT00000000561	ENSCAFP00000000510	1152.0				True	
ENSCAFT00000000561	ENSCAFP00000000510	1152.0	CCDS5211			True	
ENSCAFT00000000562	ENSCAFP00000000511	548.0				True	
ENSCAFT00000000562	ENSCAFP00000000511	548.0	CCDS4448			True	
ENSCAFT00000000562	ENSCAFP00000000511	548.0	CCDS4449			True	
ENSCAFT00000000563	ENSCAFP00000000512	555.0	CCDS8970			True	
ENSCAFT00000000563	ENSCAFP00000000512	555.0				True	
ENSCAFT00000000565	ENSCAFP00000000514	925.0	CCDS81708			True	
ENSCAFT00000000565	ENSCAFP00000000514	925.0	CCDS53813			True	
ENSCAFT00000000565	ENSCAFP00000000514	925.0	CCDS81708			True	
ENSCAFT00000000565	ENSCAFP00000000514	925.0				True	
ENSCAFT00000000567	ENSCAFP00000000516	443.0	CCDS34317			True	
ENSCAFT00000000567	ENSCAFP00000000516	443.0				True	
ENSCAFT00000000567	ENSCAFP00000000516	443.0	CCDS47355			True	
ENSCAFT00000000570	ENSCAFP00000000518	221.0				True	
ENSCAFT00000000570	ENSCAFP00000000518	221.0	CCDS34319			True	
ENSCAFT00000000570	ENSCAFP00000000518	221.0	CCDS34318			True	
ENSCAFT00000000572	ENSCAFP00000000520	347.0	CCDS8971			True	
ENSCAFT00000000572	ENSCAFP00000000520	347.0				True	
ENSCAFT00000000575	ENSCAFP00000000523	1187.0	CCDS5212			True	
ENSCAFT00000000575	ENSCAFP00000000523	1187.0				True	
ENSCAFT00000000577						True	
ENSCAFT00000000577			CCDS5213			True	
ENSCAFT00000000579	ENSCAFP00000000527	256.0	CCDS41805			True	
ENSCAFT00000000579	ENSCAFP00000000527	256.0	CCDS81710			True	
ENSCAFT00000000579	ENSCAFP00000000527	256.0	CCDS61187			True	
ENSCAFT00000000579	ENSCAFP00000000527	256.0				True	
ENSCAFT00000000579	ENSCAFP00000000527	256.0				True	
ENSCAFT00000000580	ENSCAFP00000000528	939.0	CCDS5148			True	
ENSCAFT00000000580	ENSCAFP00000000528	939.0				True	
ENSCAFT00000000584			CCDS5214			True	
ENSCAFT00000000584						True	
ENSCAFT00000000586	ENSCAFP00000000535	650.0	CCDS44937			True	
ENSCAFT00000000586	ENSCAFP00000000535	650.0	CCDS8975			True	
ENSCAFT00000000586	ENSCAFP00000000535	650.0				True	
ENSCAFT00000000588	ENSCAFP00000000536	163.0	CCDS47500			True	
ENSCAFT00000000588	ENSCAFP00000000536	163.0				True	
ENSCAFT00000000590	ENSCAFP00000042171	178.0	CCDS32727			True	
ENSCAFT00000000590	ENSCAFP00000042171	178.0				True	
ENSCAFT00000000590	ENSCAFP00000042171	178.0	CCDS11712			True	
ENSCAFT00000000591	ENSCAFP00000000539	109.0	CCDS54534			True	
ENSCAFT00000000591	ENSCAFP00000000539	109.0	CCDS8397			True	
ENSCAFT00000000591	ENSCAFP00000000539	109.0				True	
ENSCAFT00000000592						True	
ENSCAFT00000000592			CCDS8976			True	
ENSCAFT00000000593	ENSCAFP00000000541	526.0	CCDS34550			True	
ENSCAFT00000000593	ENSCAFP00000000541	526.0				True	
ENSCAFT00000000597	ENSCAFP00000000544	1365.0	CCDS5146			True	
ENSCAFT00000000597	ENSCAFP00000000544	1365.0				True	
ENSCAFT00000000597	ENSCAFP00000000544	1365.0	CCDS59039			True	
ENSCAFT00000000597	ENSCAFP00000000544	1365.0	CCDS5147			True	
ENSCAFT00000000598	ENSCAFP00000000545	1240.0				True	
ENSCAFT00000000598	ENSCAFP00000000545	1240.0	CCDS4450			True	
ENSCAFT00000000598	ENSCAFP00000000545	1240.0	CCDS43408			True	
ENSCAFT00000000601	ENSCAFP00000000548	322.0	CCDS5145			True	
ENSCAFT00000000601	ENSCAFP00000000548	322.0	CCDS59038			True	
ENSCAFT00000000601	ENSCAFP00000000548	322.0				True	
ENSCAFT00000000603	ENSCAFP00000000550	652.0	CCDS56456			True	
ENSCAFT00000000603	ENSCAFP00000000550	652.0	CCDS5217			True	
ENSCAFT00000000603	ENSCAFP00000000550	652.0				True	
ENSCAFT00000000607	ENSCAFP00000000554	1188.0	CCDS41807			True	
ENSCAFT00000000607	ENSCAFP00000000554	1188.0				True	
ENSCAFT00000000614			CCDS59040			True	
ENSCAFT00000000614			CCDS34551			True	
ENSCAFT00000000614						True	
ENSCAFT00000000617	ENSCAFP00000000564	503.0	CCDS34377			True	
ENSCAFT00000000617	ENSCAFP00000000564	503.0	CCDS34378			True	
ENSCAFT00000000617	ENSCAFP00000000564	503.0				True	
ENSCAFT00000000620	ENSCAFP00000000567	380.0	CCDS5218			True	
